id,occurrenceID,basisOfRecord,institutionCode,catalogNumber,scientificName,recordedBy,kingdom,class,order,family,taxonRank,scientificNameAuthorship,genus,specificEpithet,identifiedBy,dateIdentified,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,eventDate,verbatimEventDate,associatedTaxa,habitat,sex,lifeStage,samplingProtocol,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,bibliographicCitation
1,878c4d76-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,UFES,CNCHYMEN 132936,Gryonoides brasiliensis,M. Alvarenga,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,brasiliensis,,,,,,Holotype of Gryonoides brasiliensis,1983-12,XII. 1983,,,female,adult,,Brazil,Anguas Vermelhas,Minas Gerais,,,,-15.739468,-41.454623,3036,,,BRAZIL: Anguas Vermelhas	 Minas Gerais XII. 1983 M. Alvarenga,
2,878c5000-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132937,Gryonoides brasiliensis,M. Alvarenga,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,brasiliensis,,,,,,Paratype of Gryonoides brasiliensis,1984-12,XII. 1984,,,female,adult,,Brazil,Anguas Vermelhas,Minas Gerais,,,,-15.739468,-41.454623,3036,,,BRAZIL: Anguas Vermelhas	 Minas Gerais XII. 1983 M. Alvarenga,
3,000e4b3e-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 133023,Gryonoides flaviclavus flaviclavus,T. Pucci,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,2013-02-11/13,11-13.ii.2013,,,female,adult,,Peru,,,,,,-3.617222,-72.23556,1000,,,PERU: Loreto	 Madre Selva Biol. Station	 11-13.ii.2013	 T. Pucci	 sweeping,
4,000e172c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132723,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
5,000e17f4-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132724,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
6,000e1966-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132725,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
7,000e1a2e-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132726,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
8,000e1aec-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132727,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
9,000e1c7c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132728,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
10,000e1d4e-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132729,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
11,000e1ede-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132730,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
12,000e1fce-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132731,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,I. 1994,,Creek Bed,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua El Limon	 Poso del Diablo	 I. 1994 YPT J.L. Garcia in creekbed,
13,000e2122-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132732,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1996-01-11,11.i.1996,,,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua Maracay	 El Limón Pozo del Diablo 11.i.1996	 M. Sharkey	 YPT,
14,000e224e-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132733,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,i.1994,,Creek,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,500,500,VENEZUELA: Aragua Maracay	 Pozo del Diablo	 500m	 i.1994 J.L.Garcia	 creek	 YPT,
15,000e2320-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132734,Gryonoides flaviclavus flaviclavus,J. L. Garcia,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-01,i.1994,,Creek,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,500,500,VENEZUELA: Aragua Maracay	 Pozo del Diablo	 500m	 i.1994 J.L.Garcia	 creek	 YPT,
16,000e2492-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132753,Gryonoides flaviclavus flaviclavus,O. Roppa,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1996-01-11,11.i.1996,,,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua Maracay	 El Limón Pozo del Diablo 11.i.1996	 M. Sharkey	 MT/FIT,
17,000e2564-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132754,Gryonoides flaviclavus flaviclavus,O. Roppa,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1996-01-11,11.i.1996,,,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua Maracay	 El Limón Pozo del Diablo 11.i.1996	 M. Sharkey	 YPT,
18,000e2708-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132755,Gryonoides flaviclavus flaviclavus,O. Roppa,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1996-01-11,11.i.1996,,,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,,,VENEZUELA: Aragua Maracay	 El Limón Pozo del Diablo 11.i.1996	 M. Sharkey	 MT/FIT,
19,000e282a-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132756,Gryonoides flaviclavus flaviclavus,O. Roppa,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1976-02,Feb. 1976,,,female,adult,,Brazil,,,,,,-11.863708,-55.50269,5000,,,BRAZIL	 Mato Grosso Sinop	 Feb. 1976 O.Roppa mal.Trap,
20,000e2942-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132757,Gryonoides flaviclavus flaviclavus,M. Alvarenga,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1975-10,X.1975,,,female,adult,,Brazil,,,,,,-11.863708,-55.50269,5000,,,BRAZIL	 Mato Grosso Sinop	 X.1975 M.Alvarenga	 Mal.Trap,
21,000e2a5a-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132758,Gryonoides flaviclavus flaviclavus,M. Alvarenga,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1979-09,IX.1979,,,female,adult,,Brazil,,,,,,-4.59,-71.81,500,,,Brazil	 Amazonas Estirar do Ecuador Rio Javari IX.1979 M. Alvarenga,
22,000e2b7c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132759,Gryonoides flaviclavus flaviclavus,S. & J. Peck,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1987-06-14/08-05,14.VI-5.VIII.1987,,Forest Ravine,female,adult,,Venezuela,,,,,,10.336325,-66.416667,,700,700,VENEZUELA: Miranda 28kmN Altagracia Guatopo NP	 El Lucero 14.VI-5.VIII.1987 S&J Peck 700m for.ravine	 FIT-MT,
23,000e2d02-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132760,Gryonoides flaviclavus flaviclavus,L. Masner,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1994-04-13,13.IV.1994,,Creek,female,adult,,Venezuela,,,,,,10.2979,-67.6004,2000,600,600,VENEZUELA: Aragua El Limon	 Poso del Diablo	 creek	 600m 13.IV.1994 L.Masner	 V94-13 s.s.,
24,000e2dd4-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132761,Gryonoides flaviclavus flaviclavus,J. S. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1989-07-16,16.VII.1989.,,,female,adult,,Venezuela,,,,,,-12.55,-69.05,,2000,2000,PERU: Tambopata Prov. Madre de Dios Dpto. 15kmNE Puerto Maldonado Reserva Cuzco Amazonica 12°33'S	 69°03W	 2000m 16.VII.1989. J.S. Ashe	 FIT,
25,000e4738-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132762,Gryonoides flaviclavus flaviclavus,C. Arenas,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,2000-02-02/12,2-12.ii.2000,,,female,adult,,Colombia,,,,,,0.06833333,-72.44667,,250,250,"COLOMBIA: Caqueta PNN Chiribiquete	 Puerto Abeja	 0°4'6""N 72°26'48""W 250m	 2-12.ii.2000	 C. Arenas	 MT",
26,000e4d78-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132763,Gryonoides flaviclavus flaviclavus,Z. Falin,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1999-05-30/06-05,30.V-5.VI.1999,,,female,adult,,Suriname,,,,,,5.674444,-54.60861,,,,SURINAME: Marowijne	 Perica	 70km E	 Paramaribo	5°40'28''N; 54°36'31''W	 30.V-5.VI.1999	Z. Falin FIT,
27,000e4c4c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132765,Gryonoides flaviclavus flaviclavus,J. S. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1989-07-16,16.VII.1989.,,,female,adult,,Peru,,,,,,-12.55,-69.05,,2000,2000,PERU: Tambopata Prov. Madre de Dios Dpto. 15kmN Madonado Reserva Cuzco Amazonica 12°33'S	 69°03W	 2000m 16.VII.1989. J.S. Ashe	 FIT,
28,000e4ecc-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135285,Gryonoides flaviclavus flaviclavus,J. M. Carpenter,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1982-01-26/02-15,26.I-15.II.82,,Rainforest,female,adult,,Suriname,,,,,,4.72574,-56.205677,3000,,,SURINAME: Raleigh VallenVoltzberg Nat. Res. Foengae Island	 Rain Forest	 26.I-15.II.82	 J.M. Carpenter,
29,000e500c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135288,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
30,000e50d4-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135289,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
31,000e51a6-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135290,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Holotype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
32,000e53a4-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135291,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
33,000e5476-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135292,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
34,000e5606-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135293,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
35,000e56d8-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135294,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
36,000e582c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135295,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
37,000e58f4-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135296,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
38,000e5a52-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135297,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
39,000e5c46-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135298,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
40,000e5d2c-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 135299,Gryonoides flaviclavus flaviclavus,M. von Tschirnhaus,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1981-09-01,1.ix.1981,,Primary Rainforest,female,adult,,Peru,,,,,,-9.616667,-74.933,100,260,260,PERU: Huanuco	 Rio Llullapichis	 9°37'S	 74°56'W	 260m	 1.ix.1981 M. von Tschirnhaus	 primary forest YPT,
41,000e4896-8655-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,USNM_ENT ENT00872168,Gryonoides flaviclavus flaviclavus,Pablo Anduze,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flavicava,,,,,,Paratype of Gryonoides flaviclavus,1943-01,January 1943,,,female,adult,,Venezuela,,,,,,8.622609,-70.207404,1000,,,BarinasVenez january 1943	 P.Anduze,
42,cea74e10-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132766,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
43,cea74f96-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132767,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
44,cea7511c-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132768,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
45,cea7531a-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132769,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
46,cea75432-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132770,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
47,cea75590-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132771,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1996-06-4/7,4-7.VI.1996,,,female,adult,,Panama,,,,,,7.766648,-77.723338,2000,1250,1250,PANAMA: Darien Cana Serrania de Pirre	 1250m 4-7.VI.1996 FIT J. Ashe & R.Brooks,
48,cea756f8-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132772,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1996-06-4/7,4-7.VI.1996,,,female,adult,,Panama,,,,,,7.766648,-77.723338,2000,1250,1250,PANAMA: Darien Cana Serrania de Pirre	 1250m 4-7.VI.1996 FIT J. Ashe & R.Brooks,
49,cea75b26-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132775,Gryonoides flaviclavus nigrigaster,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1996-06-7/9,7-9.VI.1996,,,female,adult,,Panama,,,,,,7.766648,-77.723338,2000,1200,1200,PANAMA: Darien Serrania de Pirre Cana	 1200m FIT 7-9.VI.1996 J.Ashe	 R.Brooks,
50,cea7c75a-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132776,Gryonoides flaviclavus nigrigaster,A. Santos,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1990-08-10/14,10-14.VIII.1990,,,female,adult,,Panama,,,,,,8.680091,-79.921122,2000,,,PANAMA: Cocle Parque Cerro Campana	 10-14.VIII.1990 A.Santos YPT,
51,cea7c908-8654-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132777,Gryonoides flaviclavus nigrigaster,A. Santos,Animalia,Insecta,Hymenoptera,Scelionidae,species,Masner and Mikó,Gryonoides,flaviclavus,,,,,,Paratype of Gryonoides flaviclavus,1990-08-10/14,10-14.VIII.1990,,,female,adult,,Panama,,,,,,8.680091,-79.921122,2000,,,PANAMA: Cocle Parque Cerro Campana	 10-14.VIII.1990 A.Santos YPT,
